id,common_material_id,source_material_code,source_cpse,source_description,canonical_material_key,membership_type,accepted_edge_candidate_ids,reviewer_ids,evidence_snapshot_hashes
24854a13-2390-568d-a27b-a1fa0cebad03,CMM-PUMP-394D24-001,HPCL-726501,HPCL,CENTRIFUGAL PUMP 80 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|80_MM|API_610|PAINTED,STANDALONE,,,
68d00a73-6370-536d-ab33-6629dc9a94c1,CMM-PUMP-3A2F4F-001,IOCL-156968,IOCL,HORIZONTAL CENTRIFUGAL PUMP 80 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|80_MM|API_610|PAINTED|HORIZONTAL,STANDALONE,,,
5396f04d-2c83-5182-9aab-f066638fddb4,CMM-PUMP-3ACDBD-001,IOCL-429026,IOCL,PROCESS PUMP 80 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|80_MM|API_610|PAINTED,STANDALONE,,,
87ea2fe9-3877-5e8e-a01c-4d556d80388e,CMM-PUMP-450BEC-001,IOCL-594340,IOCL,PROCESS PUMP 80 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|80_MM|API_610|PAINTED,STANDALONE,,,
5ae8ae14-805b-53f7-94e2-256eb85ebbb6,CMM-PUMP-4FA85E-001,HPCL-972415,HPCL,CENTRIFUGAL PUMP 25 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,STANDALONE,,,
8f9439d1-7248-56e5-9b78-958e51d663d3,CMM-PUMP-523BD9-001,CPCL-905907,CPCL,PROCESS PUMP 100 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED,STANDALONE,,,
a38a9a9d-59c4-50db-b947-25587c7954ab,CMM-PUMP-54E146-001,IOCL-331935,IOCL,PROCESS PUMP 100 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED,STANDALONE,,,
cb7ccf56-60e2-5f60-939f-33ec78f627dd,CMM-PUMP-5A9029-001,HPCL-543755,HPCL,CENTRIFUGAL PUMP 25 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,STANDALONE,,,
d9f33324-4d5f-5166-8313-808d33b46f05,CMM-PUMP-626756-001,HPCL-283091,HPCL,HORIZONTAL CENTRIFUGAL PUMP 40 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED|HORIZONTAL,STANDALONE,,,
9011216e-af62-54e8-809a-17859fc06afe,CMM-PUMP-6B0FA0-001,HPCL-504832,HPCL,PROCESS PUMP 40 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED,STANDALONE,,,
c6b6f2ce-3fec-5d40-9fe1-b3de77036ca5,CMM-PUMP-6EAF40-001,ONGC-935517,ONGC,HORIZONTAL CENTRIFUGAL PUMP 100 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED|HORIZONTAL,STANDALONE,,,
503ca34a-0c60-56e4-8c10-441b2e7aaf8f,CMM-PUMP-7C921F-001,ONGC-793638,ONGC,CENTRIFUGAL PUMP 100 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED,STANDALONE,,,
08e30ca8-e563-5a52-bdc0-ff60b03db92e,CMM-PUMP-80125D-001,ONGC-655493,ONGC,CENTRIFUGAL PUMP 40 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED,STANDALONE,,,
f070a76b-ac19-5e12-88c9-5e0d9727d38c,CMM-PUMP-86FC78-001,HPCL-223475,HPCL,PROCESS PUMP 25 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,STANDALONE,,,
8e937715-6943-562d-8390-1285e94bb197,CMM-PUMP-8F1E36-001,ONGC-435255,ONGC,PROCESS PUMP 80 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|80_MM|API_610|PAINTED,STANDALONE,,,
076161f6-6f2d-5a51-be87-fed79717b788,CMM-PUMP-8F9A23-001,HPCL-377331,HPCL,PROCESS PUMP 25 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,STANDALONE,,,
6f68bd58-99c8-5a59-874f-ae34b1fbdd3f,CMM-PUMP-90430A-001,HPCL-573002,HPCL,HORIZONTAL CENTRIFUGAL PUMP 40 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED|HORIZONTAL,STANDALONE,,,
87a4bbb1-9d1e-5ac9-a6af-cbc5b0626ba8,CMM-PUMP-939CA9-001,IOCL-198637,IOCL,HORIZONTAL CENTRIFUGAL PUMP 40 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED|HORIZONTAL,STANDALONE,,,
033c662e-b914-5a52-921f-99da2ca17706,CMM-PUMP-9425C1-001,CPCL-483031,CPCL,CENTRIFUGAL PUMP 25 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,STANDALONE,,,
fc35f4ce-5363-5359-a201-4ab2f37a9d9d,CMM-PUMP-9AD9AE-001,ONGC-802351,ONGC,CENTRIFUGAL PUMP 40 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED,STANDALONE,,,
71629a4a-16cd-545e-8499-31de965bd8e6,CMM-PUMP-9F0D95-001,HPCL-260397,HPCL,HORIZONTAL CENTRIFUGAL PUMP 50 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED|HORIZONTAL,STANDALONE,,,
398d3285-b44a-581d-90dd-fe9a2f96b4e8,CMM-PUMP-9FBE16-001,HPCL-751402,HPCL,CENTRIFUGAL PUMP 25 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,STANDALONE,,,
785c12b1-a3e5-5716-849b-98c2a1e0a12d,CMM-PUMP-A74A2E-001,CPCL-326724,CPCL,CENTRIFUGAL PUMP 40 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED,STANDALONE,,,
cf7f39e8-c79d-5b27-bb9f-f0ff1cc3749e,CMM-PUMP-A7D72D-001,HPCL-380303,HPCL,HORIZONTAL CENTRIFUGAL PUMP 100 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED|HORIZONTAL,STANDALONE,,,
240c7c99-3161-586d-ad33-0903758a1e9d,CMM-PUMP-B87120-001,IOCL-227120,IOCL,PROCESS PUMP 80 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|80_MM|API_610|PAINTED,STANDALONE,,,
8f0566d1-ae08-5ad0-8373-37c8bbfd80a1,CMM-PUMP-B9692E-001,CPCL-527997,CPCL,PROCESS PUMP 50 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED,STANDALONE,,,
e64dca29-764b-5134-a5da-11a2259a2bc9,CMM-PUMP-BC89CF-001,CPCL-648125,CPCL,CENTRIFUGAL PUMP 100 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED,STANDALONE,,,
6d57028d-c914-53fd-aee5-d8aeb59c56f3,CMM-PUMP-C3A5DC-001,HPCL-429906,HPCL,CENTRIFUGAL PUMP 100 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED,STANDALONE,,,
90922cb8-ffa3-5f99-bff8-8e97ce0caf78,CMM-PUMP-C4CFD1-001,CPCL-935557,CPCL,CENTRIFUGAL PUMP 25 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,STANDALONE,,,
f61ab628-3fc1-540e-ba06-899acbcd4bd7,CMM-PUMP-D1BEE9-001,ONGC-347298,ONGC,CENTRIFUGAL PUMP 100 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED,STANDALONE,,,
3bbaab29-e37e-57cd-bd36-fac5ca002216,CMM-PUMP-D84BC6-001,CPCL-266365,CPCL,PROCESS PUMP 80 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|80_MM|API_610|PAINTED,STANDALONE,,,
4bc12061-538f-555c-90d0-de083cc64275,CMM-PUMP-D8EB2A-001,CPCL-177020,CPCL,PROCESS PUMP 80 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|80_MM|API_610|PAINTED,STANDALONE,,,
7132ed82-ee6a-5277-a35f-2e743ffffa08,CMM-PUMP-E85386-001,HPCL-340517,HPCL,CENTRIFUGAL PUMP 25 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|25_MM|API_610|PAINTED,STANDALONE,,,
38f78bc5-46f3-5d64-bd3c-b855bb5abf04,CMM-PUMP-EA8E58-001,IOCL-839964,IOCL,HORIZONTAL CENTRIFUGAL PUMP 100 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED|HORIZONTAL,STANDALONE,,,
8d48da3b-2805-5211-856f-cfe3231f5fbb,CMM-PUMP-EBD67B-001,HPCL-484510,HPCL,PROCESS PUMP 50 mm,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|50_MM|API_610|PAINTED,STANDALONE,,,
dadc9747-85fd-560c-ba30-a6bf63205a3b,CMM-PUMP-F9EF54-001,HPCL-684918,HPCL,CENTRIFUGAL PUMP 100 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|100_MM|API_610|PAINTED,STANDALONE,,,
7b13a2bf-426c-5afa-b795-bcb6be0003fc,CMM-PUMP-FE122C-001,HPCL-803682,HPCL,CENTRIFUGAL PUMP 40 mm SS 316,PUMP|CENTRIFUGAL_PUMP|STAINLESS_STEEL|SS_316|40_MM|API_610|PAINTED,STANDALONE,,,
c97d1173-fe63-5c94-a303-369cbf35a840,CMM-SAFETY-058A0C-001,IOCL-397994,IOCL,PRESSURE SAFETY VALVE 2 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
7800940c-2a77-52c6-8ed4-98e6488ac78e,CMM-SAFETY-090E9B-001,ONGC-880522,ONGC,PRESSURE RELIEF VALVE 2 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
f6c9d415-297a-56a5-a668-c7633d821f09,CMM-SAFETY-0954E4-001,CPCL-675877,CPCL,PRESSURE RELIEF VALVE 1 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
06913ae2-65d5-5085-ad96-8a72fde59442,CMM-SAFETY-0D715C-001,HPCL-486345,HPCL,PRESSURE RELIEF VALVE 4 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
2bc81400-c445-5466-b9ba-6181086a8e7e,CMM-SAFETY-0F7805-001,HPCL-902570,HPCL,SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
1b2ec4f5-1ea9-5180-b82b-a4b1baffcb33,CMM-SAFETY-1101C9-001,CPCL-729814,CPCL,PRESSURE SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
9d0db8db-b8d0-5302-ab54-f292d3703913,CMM-SAFETY-168003-001,CPCL-884210,CPCL,PRESSURE RELIEF VALVE 3 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
859e1480-2e7e-5b21-b8ee-2bad91452e93,CMM-SAFETY-19B51D-001,CPCL-610503,CPCL,SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
a854a647-e7f4-5f8b-8021-ed29e2b4a473,CMM-SAFETY-23E5BC-001,ONGC-133857,ONGC,PRESSURE RELIEF VALVE 2 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
5fb5ea7c-8209-5809-93a3-3525aa110750,CMM-SAFETY-28EC7E-001,HPCL-123017,HPCL,SAFETY VALVE 1 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
b01077bc-9552-5063-a4b4-f46bea271081,CMM-SAFETY-2BE76F-001,CPCL-913563,CPCL,PRESSURE RELIEF VALVE 2 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
6c83d26d-23e8-5e4c-b2ee-0b9ddfef2087,CMM-SAFETY-2F8FC8-001,ONGC-192261,ONGC,SAFETY VALVE 3 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
cc980b50-058d-557f-86d5-e3195456a67a,CMM-SAFETY-304A7A-001,CPCL-210465,CPCL,SAFETY VALVE 1 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
7a0319ab-91a5-5982-a6ba-f60aa16f8ca3,CMM-SAFETY-39154F-001,HPCL-462873,HPCL,PRESSURE SAFETY VALVE 3 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
89aa978e-c7b1-5db6-ab08-b3c408a87a21,CMM-SAFETY-39C5D2-001,IOCL-479254,IOCL,SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
52186cea-08fd-5c1d-9fa9-9132d9c3c1c0,CMM-SAFETY-404AE7-001,ONGC-666579,ONGC,PRESSURE SAFETY VALVE 1 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
439b4430-a214-54b1-b348-d2659a5ed6ec,CMM-SAFETY-406031-001,CPCL-290654,CPCL,PRESSURE SAFETY VALVE 1 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
a76f8a62-730c-516a-a9ef-3cbfe5429e89,CMM-SAFETY-476822-001,IOCL-595103,IOCL,SAFETY VALVE 1 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
85bc9ecd-49b7-593e-adf8-c4267b24ab7a,CMM-SAFETY-47A077-001,IOCL-237837,IOCL,PRESSURE RELIEF VALVE 4 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
b7968fba-b780-5f32-be93-fe173e90b6d4,CMM-SAFETY-49B633-001,HPCL-635427,HPCL,PRESSURE RELIEF VALVE 1 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
23ce4c70-3949-57e8-9851-ddada28f8af4,CMM-SAFETY-4E274B-001,HPCL-119068,HPCL,SAFETY VALVE 3 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
269a28c2-8f68-5229-b6e3-2c546116b5ed,CMM-SAFETY-5980C8-001,ONGC-181472,ONGC,PRESSURE SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
cda4c980-f8bb-5ea8-8179-ba668db69fce,CMM-SAFETY-5A6078-001,CPCL-276210,CPCL,SAFETY VALVE 3 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
e6e281a1-48b9-5f84-a1ea-625221f07984,CMM-SAFETY-5FCB08-001,IOCL-520268,IOCL,PRESSURE RELIEF VALVE 2 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
79237883-7673-51c7-a07e-ea2feab13229,CMM-SAFETY-6F9F14-001,ONGC-178737,ONGC,SAFETY VALVE 3 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
558238a1-390e-556e-863b-7e0e6f6fe14d,CMM-SAFETY-77C274-001,ONGC-566399,ONGC,PRESSURE SAFETY VALVE 3 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
e4bbd289-bf1f-595c-9b5d-4ba398056211,CMM-SAFETY-80EB64-001,CPCL-556316,CPCL,SAFETY VALVE 3 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
300cca4e-3147-5dc8-a51d-dc65cdcb6447,CMM-SAFETY-819856-001,IOCL-161772,IOCL,SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
8ed72e34-ac9a-5167-9051-3076b75edb60,CMM-SAFETY-8BD14E-001,IOCL-790254,IOCL,SAFETY VALVE 1 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
a9755903-a83c-5000-91e2-81115c2a635b,CMM-SAFETY-98A81A-001,CPCL-832753,CPCL,PRESSURE SAFETY VALVE 1 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
66eb298b-08a8-59fe-b0f3-0274f5a6a289,CMM-SAFETY-9D2EDA-001,HPCL-320788,HPCL,PRESSURE RELIEF VALVE 3 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
8df5cc75-21cc-5177-8a5b-6a4f9a9a2fc4,CMM-SAFETY-9FCD86-001,CPCL-197838,CPCL,PRESSURE RELIEF VALVE 2 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
8d99620b-877f-5953-bfa6-d6751e1b878f,CMM-SAFETY-A7BE6C-001,CPCL-758288,CPCL,PRESSURE RELIEF VALVE 4 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
9ece5f9a-21e1-5ff1-8a2b-48548d947916,CMM-SAFETY-AA0408-001,ONGC-766800,ONGC,SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
9ff43cc6-6161-5102-a250-cdf0909f1a3a,CMM-SAFETY-AD44E3-001,CPCL-666844,CPCL,SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
7b408dbe-e702-579a-a70a-a238d6dd7b75,CMM-SAFETY-B09BC5-001,CPCL-445987,CPCL,SAFETY VALVE 2 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
48a1b012-0a3f-501b-90ed-2f90561407a1,CMM-SAFETY-B2C7F7-001,HPCL-760518,HPCL,PRESSURE SAFETY VALVE 2 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
62638086-d7a4-51d8-9e9b-185ae71c300f,CMM-SAFETY-B4A93F-001,ONGC-800358,ONGC,PRESSURE SAFETY VALVE 2 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
8a86aaa2-5478-5c31-a38b-040876388ee6,CMM-SAFETY-B5CF26-001,ONGC-984885,ONGC,PRESSURE SAFETY VALVE 1 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
4c357e82-2001-591d-8238-ab62306597da,CMM-SAFETY-B7F0E9-001,ONGC-658985,ONGC,PRESSURE RELIEF VALVE 3 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
4e69ce82-e850-5a2f-941c-2e63d317c6f9,CMM-SAFETY-BAD164-001,HPCL-856919,HPCL,SAFETY VALVE 2 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
3001f526-adb2-5484-8a47-690e1a27df67,CMM-SAFETY-C032C7-001,HPCL-821935,HPCL,SAFETY VALVE 3 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
05deb776-8d2b-5fab-9d88-180cb010a640,CMM-SAFETY-C18256-001,HPCL-145268,HPCL,PRESSURE SAFETY VALVE 1 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
e18a5b65-4a42-5c2a-954c-76017cb008e2,CMM-SAFETY-C69CF1-001,IOCL-120893,IOCL,PRESSURE SAFETY VALVE 3 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|3_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
8fc2890b-3b40-57bc-b7e6-af6cbad73cf4,CMM-SAFETY-C9064B-001,HPCL-671235,HPCL,PRESSURE RELIEF VALVE 4 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
60451d9d-af42-5a96-8195-5991cd6aee8e,CMM-SAFETY-CC36EB-001,CPCL-675154,CPCL,SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
f1f7dad1-81a2-553a-ba72-d3fd38215b63,CMM-SAFETY-CD6368-001,HPCL-236823,HPCL,PRESSURE RELIEF VALVE 4 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
48341863-d99d-5362-8384-6311b362ab04,CMM-SAFETY-D01D27-001,HPCL-858417,HPCL,SAFETY VALVE 2 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
9e9013af-c8fa-549c-bccc-3f5aa6caa305,CMM-SAFETY-D60BCA-001,IOCL-727357,IOCL,PRESSURE RELIEF VALVE 4 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
a294ecbe-86a8-5318-bea2-26719d400d93,CMM-SAFETY-D7C851-001,CPCL-394539,CPCL,PRESSURE SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
cbfc9722-6c0c-5225-b8c4-7201502c5ae6,CMM-SAFETY-D8CFDB-001,CPCL-851102,CPCL,PRESSURE SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
dab63a6a-7581-5708-b408-b1c3e833bc46,CMM-SAFETY-D95647-001,HPCL-759529,HPCL,PRESSURE SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
acb772cf-89b9-540b-9a74-f79fee8e5b09,CMM-SAFETY-DAB0BA-001,IOCL-633498,IOCL,PRESSURE SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
258eaf91-c790-5de9-87c8-fb21441bf1b1,CMM-SAFETY-DD117F-001,HPCL-302794,HPCL,PRESSURE SAFETY VALVE 2 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
9b93637e-9160-54b7-8afb-563151b8e0ea,CMM-SAFETY-E5EDF6-001,IOCL-914342,IOCL,SAFETY VALVE 2 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
393a99aa-84b5-5053-8555-55adc1b5f845,CMM-SAFETY-EBDEDF-001,ONGC-513735,ONGC,SAFETY VALVE 1 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
6fed544a-af3c-553d-bfc9-9b22f8cb455b,CMM-SAFETY-EC438B-001,CPCL-272566,CPCL,SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
581035b7-dafe-52b7-845e-90bf21aa85e9,CMM-SAFETY-ECDF16-001,IOCL-526302,IOCL,PRESSURE SAFETY VALVE 2 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|2_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
d9db9dc7-3e92-5639-8fd7-9fdf907a6ad2,CMM-SAFETY-F65C04-001,ONGC-866655,ONGC,PRESSURE RELIEF VALVE 1 in SS 316,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|1_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
fdbe7bd2-ab37-5022-981d-7b771a0e5a0e,CMM-SAFETY-F6EC07-001,HPCL-169573,HPCL,PRESSURE SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
4b5b8f19-5ac8-569d-adad-21b631796c50,CMM-SAFETY-F8C515-001,CPCL-963312,CPCL,SAFETY VALVE 4 in,SAFETY|SAFETY_VALVE|STAINLESS_STEEL|SS_316|4_IN|API_526|STAINLESS_STEEL,STANDALONE,,,
