opportunity_id,opportunity_type,cmm_code,source_cpses,material_codes,trigger_metric,trigger_value,threshold,reason,evidence_reference
f4120a2e-04e2-5d18-b65e-99a96c675a54,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-3C1BCA-001,HPCL;IOCL,HPCL-120157;IOCL-110142,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
0f9bdbf4-b883-5229-8b0d-4eb75b333404,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-3C3B28-001,BHEL;IOCL;NMDC,BHEL-500071;IOCL-110066;NMDC-410073,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
1d99fb76-e888-578f-b570-8d344ec71df1,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-4B0806-001,BHEL;Coal India;HPCL;NTPC;ONGC,BHEL-500066;CIL-400060;HPCL-120068;NTPC-200060;ONGC-100065,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
9405f0b5-ee9e-5210-9078-677353c228d4,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-4BBEE1-001,BHEL;ONGC;SAIL,BHEL-500052;ONGC-100050;SAIL-300061,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
5693ad21-80aa-5834-88d5-5242a9f31e04,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-524070-001,NTPC;ONGC,NTPC-200143;ONGC-100151,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
9544a0de-5f9f-54b3-9034-2f0363332b1d,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-544738-001,BHEL;NMDC,BHEL-500178;NMDC-410180,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
5e167859-d910-5292-bb89-74bffcc9cbd1,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-5D3ADC-001,NMDC;NTPC,NMDC-410111;NTPC-200106,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
1dc7d376-7574-555e-856b-86eb0d50e72e,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-5DCD57-001,NMDC;NTPC,NMDC-410173;NTPC-200163,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
df8eca4f-88b5-5804-b089-7f13f7823154,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-609631-001,Coal India;IOCL;ONGC,CIL-400049;IOCL-110058;ONGC-100054,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
bc7880b4-15a8-5ba4-9172-d76a83e01fd2,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-66AEAC-001,BHEL;Coal India;ONGC;SAIL,BHEL-500088;CIL-400077;ONGC-100087;ONGC-100168;SAIL-300092,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
ab9f6eb0-b27f-542d-a502-feead190bb76,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-68C9CD-001,BHEL;Coal India;HPCL,BHEL-500050;CIL-400044;HPCL-120054,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
76069e20-f2f9-55d7-8fe5-be3fd4577f38,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-6D7FC6-001,BHEL;HPCL;IOCL;NTPC;ONGC;SAIL,BHEL-500086;HPCL-120088;IOCL-110082;NTPC-200083;ONGC-100083;SAIL-300089,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
1f40070a-0422-5cdc-b8f8-e79426900731,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-758633-001,BHEL;NTPC;ONGC;SAIL,BHEL-500003;NTPC-200004;ONGC-100005;SAIL-300006,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
23cf2533-78df-534e-b2f6-58d3400de2f1,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-781509-001,Coal India;IOCL;NTPC;ONGC,CIL-400038;IOCL-110049;NTPC-200042;ONGC-100042,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
4aea04ab-6971-58b1-996d-4b7eca15f083,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-8913B6-001,NTPC;SAIL,NTPC-200110;SAIL-300120,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
0bfd7454-d355-55f8-91e5-7f6e273e84e7,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-989A61-001,Coal India;NMDC;ONGC;SAIL,CIL-400046;NMDC-410053;ONGC-100048;SAIL-300058,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
3053be12-ef89-56d8-9a44-f2048ef31352,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-9903B8-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC,BHEL-500021;CIL-400017;HPCL-120023;IOCL-110025;NMDC-410021;NTPC-200021,cpse_count,6,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
917c09c7-213c-52e7-a319-bbaa46b2e7f7,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-992419-001,Coal India;IOCL;NMDC;SAIL,CIL-400003;IOCL-110002;NMDC-410001;SAIL-300003,cpse_count,4,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
6da0bc3f-35c8-5dea-8dd1-e552d471dcad,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-A923FC-001,BHEL;IOCL;NMDC;NTPC;ONGC,BHEL-500064;IOCL-110062;NMDC-410066;NTPC-200059;ONGC-100063,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
c1f53c4a-3add-58eb-bc48-bfe56ca4950a,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-B10C94-001,IOCL;SAIL,IOCL-110124;SAIL-300142,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
fc42e1a4-acd7-58da-8aae-1ecc82a72a90,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-B3E486-001,Coal India;NTPC,CIL-400133;NTPC-200137,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
6c920551-634a-5003-bc11-cf7481144692,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-B66A8F-001,Coal India;ONGC,CIL-400171;ONGC-100186,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
fe30c7fd-e7e9-553d-be6f-c671af1b71d9,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-C12B9C-001,BHEL;IOCL;NMDC;ONGC;SAIL,BHEL-500067;IOCL-110063;NMDC-410068;ONGC-100066;SAIL-300073,cpse_count,5,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
18767fa8-b793-51f5-ae05-f7bc6caeb0e4,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-DBB44B-001,BHEL;Coal India;SAIL,BHEL-500099;CIL-400090;SAIL-300104,cpse_count,3,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
33a0cc6a-96ee-5635-b253-009967547de7,MULTI_CPSE_DEMAND_AGGREGATION,CMM-VALVE-EBCC19-001,Coal India;SAIL,CIL-400118;SAIL-300132,cpse_count,2,>= 2,Harmonized Common Material Master specification consumed across multiple public sector enterprises.,CAN-000331|VALIDATED_COMPATIBLE|ACCEPT
ec3c22d7-38a1-557f-bd5b-bcc12ef0b0af,PURCHASE_DORMANCY_SIGNAL,CMM-BEARNG-0669B8-001,IOCL;NMDC;NTPC,IOCL-110088;NMDC-410094;NTPC-200086,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-BEARNG-0669B8-001
a3afb46c-3971-5548-9e56-801517efc274,PURCHASE_DORMANCY_SIGNAL,CMM-BEARNG-0FD5BF-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500157;CIL-400105;HPCL-120115;IOCL-110074;NMDC-410081;NTPC-200102;ONGC-100076;ONGC-100112;ONGC-100159;SAIL-300117,lifecycle_status_divergence,"active=5, inactive=2",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-BEARNG-0FD5BF-001
4348749b-4a24-568f-8409-799346934927,PURCHASE_DORMANCY_SIGNAL,CMM-BEARNG-17B18A-001,BHEL;HPCL;IOCL;ONGC;SAIL,BHEL-500102;HPCL-120104;IOCL-110096;ONGC-100102;SAIL-300107,lifecycle_status_divergence,"active=2, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-BEARNG-17B18A-001
4b565106-d540-5263-9521-4c8d68290c7f,PURCHASE_DORMANCY_SIGNAL,CMM-BEARNG-39C22B-001,HPCL;NMDC;NTPC;ONGC;SAIL,HPCL-120031;HPCL-120189;NMDC-410026;NMDC-410188;NMDC-410193;NTPC-200027;NTPC-200107;NTPC-200187;ONGC-100115;SAIL-300030,lifecycle_status_divergence,"active=7, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-BEARNG-39C22B-001
fd1e00ff-2fc9-5fc1-88f4-f91e0f3d523c,PURCHASE_DORMANCY_SIGNAL,CMM-BEARNG-668968-001,BHEL;IOCL;NMDC;ONGC;SAIL,BHEL-500009;IOCL-110010;NMDC-410009;ONGC-100011;ONGC-100201;SAIL-300012;SAIL-300190,lifecycle_status_divergence,"active=6, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-BEARNG-668968-001
330a994b-e6af-5eac-9b23-0a9cad8bdb97,PURCHASE_DORMANCY_SIGNAL,CMM-BEARNG-67CA99-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500172;CIL-400022;CIL-400080;CIL-400181;HPCL-120034;HPCL-120093;IOCL-110032;IOCL-110086;IOCL-110171;NMDC-410029;NTPC-200085;NTPC-200166;ONGC-100027;SAIL-300033;SAIL-300095,lifecycle_status_divergence,"active=10, inactive=3",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-BEARNG-67CA99-001
46ab6a61-4a86-5b3b-a2ba-f3b9bd98d358,PURCHASE_DORMANCY_SIGNAL,CMM-BEARNG-947C4D-001,Coal India;HPCL;NMDC;NTPC;ONGC,CIL-400051;HPCL-120059;NMDC-410059;NTPC-200053;ONGC-100057,lifecycle_status_divergence,"active=4, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-BEARNG-947C4D-001
708bf79e-594c-5e52-b998-58e2ddf948e8,PURCHASE_DORMANCY_SIGNAL,CMM-BEARNG-A0A0E6-001,HPCL;NMDC,HPCL-120130;NMDC-410122,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-BEARNG-A0A0E6-001
0eb88995-261d-5193-8db5-4777eb311631,PURCHASE_DORMANCY_SIGNAL,CMM-BEARNG-A2CB3C-001,BHEL;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500048;HPCL-120020;IOCL-110023;NMDC-410017;NTPC-200018;NTPC-200045;ONGC-100018;ONGC-100046;SAIL-300023,lifecycle_status_divergence,"active=3, inactive=2",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-BEARNG-A2CB3C-001
fa7f0cff-cdaa-53c8-8a61-71f854f0ec21,PURCHASE_DORMANCY_SIGNAL,CMM-BEARNG-F56C70-001,IOCL;ONGC,IOCL-110123;ONGC-100144,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-BEARNG-F56C70-001
3cb259ba-f6e6-53d6-9789-5462d5b8fd8b,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-07DFFB-001,NTPC;SAIL,NTPC-200153;SAIL-300167,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-07DFFB-001
26f67d22-8813-583b-b4b0-7f89ea0ad35c,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-19262A-001,BHEL;HPCL;NTPC;ONGC;SAIL,BHEL-500012;HPCL-120009;NTPC-200012;ONGC-100013;SAIL-300016,lifecycle_status_divergence,"active=3, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-19262A-001
c6e66bc0-a008-5a31-9336-453016b3605d,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-1B3CEC-001,BHEL;NTPC,BHEL-500137;NTPC-200132,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-1B3CEC-001
750c2110-6933-5932-8c40-f55555038946,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-1C59B4-001,NMDC;ONGC,NMDC-410138;ONGC-100145,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-1C59B4-001
e5295bb7-0268-5dd2-95a7-8c7bc4a37d29,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-3E612F-001,Coal India;ONGC,CIL-400151;ONGC-100163,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-3E612F-001
74a75104-3f9d-56e8-bca3-27f4eacc1201,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-40640A-001,Coal India;NTPC,CIL-400157;NTPC-200157,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-40640A-001
6262a7a5-cd41-5bff-b6fa-eefdedaf0338,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-43E6A3-001,BHEL;NMDC;SAIL,BHEL-500063;NMDC-410065;SAIL-300072,lifecycle_status_divergence,"active=2, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-43E6A3-001
12952de8-870d-5fbe-afaa-37b3d2e15c02,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-609134-001,HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,HPCL-120087;IOCL-110081;NMDC-410089;NTPC-200082;ONGC-100184;SAIL-300182,lifecycle_status_divergence,"active=2, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-609134-001
a2f99d7d-5189-5a8d-b6f6-9bb9bf3fcee1,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-62038E-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500111;CIL-400116;HPCL-120116;IOCL-110109;NMDC-410108;NTPC-200103;ONGC-100113;SAIL-300118,lifecycle_status_divergence,"active=6, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-62038E-001
09e90515-228f-591d-b0f4-afa183b07b01,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-65A8AE-001,BHEL;HPCL;IOCL;NTPC;SAIL,BHEL-500076;HPCL-120077;IOCL-110070;NTPC-200069;SAIL-300081,lifecycle_status_divergence,"active=4, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-65A8AE-001
10f67a69-18e6-5c8d-a9a2-38197d2a8fa0,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-97B02F-001,HPCL;NMDC,HPCL-120153;NMDC-410153,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-97B02F-001
675c3e42-7d3f-5e52-862f-75693dea4394,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-9C93DB-001,Coal India;HPCL;NMDC;ONGC;SAIL,CIL-400094;HPCL-120105;NMDC-410101;ONGC-100103;SAIL-300108,lifecycle_status_divergence,"active=3, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-9C93DB-001
a87626d5-1d53-5528-9c93-2529f60c051f,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-9FEFD2-001,BHEL;HPCL;IOCL;NMDC;NTPC;SAIL,BHEL-500079;HPCL-120081;IOCL-110075;NMDC-410082;NTPC-200075;SAIL-300084,lifecycle_status_divergence,"active=5, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-9FEFD2-001
d2fe7eae-f809-5412-b5e2-2edbb0c01ec2,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-A4DD01-001,Coal India;IOCL,CIL-400169;IOCL-110160,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-A4DD01-001
a9a80bf1-e934-555c-b877-927613b0ef2d,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-BF7F37-001,HPCL;SAIL,HPCL-120168;SAIL-300171,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-BF7F37-001
8abf5a4c-3981-5ec1-9822-a913f0bbfe8a,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-C565E9-001,BHEL;Coal India;IOCL;NMDC,BHEL-500034;CIL-400027;IOCL-110037;NMDC-410034,lifecycle_status_divergence,"active=3, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-C565E9-001
52586328-cb63-529b-aea4-62004198daae,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-E728FA-001,BHEL;Coal India;HPCL;IOCL;NTPC;ONGC;SAIL,BHEL-500036;CIL-400028;HPCL-120038;IOCL-110039;NTPC-200032;ONGC-100033;ONGC-100191;SAIL-300184,lifecycle_status_divergence,"active=4, inactive=3",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-E728FA-001
5fc1e12c-0079-51e2-8c3a-dbb88a5835d1,PURCHASE_DORMANCY_SIGNAL,CMM-ELECTR-FD0485-001,IOCL;SAIL,IOCL-110130;SAIL-300148,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-ELECTR-FD0485-001
0ba2027b-7391-5d3b-a5f4-53a292f403d6,PURCHASE_DORMANCY_SIGNAL,CMM-FASTNR-0C6EBA-001,BHEL;NTPC,BHEL-500168;NTPC-200181,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-FASTNR-0C6EBA-001
3805f166-e238-578f-b239-1c6f9f262ae3,PURCHASE_DORMANCY_SIGNAL,CMM-FASTNR-39EA95-001,BHEL;HPCL;ONGC;SAIL,BHEL-500098;HPCL-120100;ONGC-100097;SAIL-300102,lifecycle_status_divergence,"active=3, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-FASTNR-39EA95-001
c348dec3-1573-5d5b-9995-0f2bc48d4f41,PURCHASE_DORMANCY_SIGNAL,CMM-FASTNR-7426EC-001,HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,HPCL-120076;IOCL-110069;NMDC-410078;NTPC-200068;ONGC-100071;SAIL-300080,lifecycle_status_divergence,"active=5, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-FASTNR-7426EC-001
bc35ccb3-5066-5929-aa6a-5997816a0b21,PURCHASE_DORMANCY_SIGNAL,CMM-FASTNR-A82C5B-001,Coal India;HPCL;NMDC;NTPC;ONGC;SAIL,CIL-400056;HPCL-120063;HPCL-120150;NMDC-410063;NTPC-200057;ONGC-100059;ONGC-100155;SAIL-300069,lifecycle_status_divergence,"active=7, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-FASTNR-A82C5B-001
93d65284-d1c7-5afd-9be9-5591a7af521a,PURCHASE_DORMANCY_SIGNAL,CMM-FASTNR-B4A1EA-001,Coal India;HPCL;IOCL;NMDC;ONGC,CIL-400018;HPCL-120025;IOCL-110027;NMDC-410023;ONGC-100022,lifecycle_status_divergence,"active=1, inactive=2",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-FASTNR-B4A1EA-001
4390fe45-4179-596b-97c7-ef95dc00da28,PURCHASE_DORMANCY_SIGNAL,CMM-INSTRU-027BD0-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500020;BHEL-500061;BHEL-500104;CIL-400058;CIL-400096;HPCL-120064;HPCL-120107;IOCL-110061;NMDC-410019;NMDC-410103;NTPC-200095;ONGC-100020;ONGC-100061;SAIL-300070;SAIL-300109,lifecycle_status_divergence,"active=12, inactive=2",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-INSTRU-027BD0-001
222c75e5-7a8f-580a-a048-71b8e850a097,PURCHASE_DORMANCY_SIGNAL,CMM-INSTRU-1E073D-001,BHEL;Coal India;HPCL;IOCL;NMDC;NTPC;ONGC;SAIL,BHEL-500030;BHEL-500109;CIL-400014;CIL-400023;CIL-400100;HPCL-120019;HPCL-120113;IOCL-110113;NMDC-410030;NTPC-200017;NTPC-200029;NTPC-200099;ONGC-100028;ONGC-100129;SAIL-300034;SAIL-300113,lifecycle_status_divergence,"active=9, inactive=2",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-INSTRU-1E073D-001
36bd9128-c742-54a4-b35a-8436d9033ad9,PURCHASE_DORMANCY_SIGNAL,CMM-INSTRU-205218-001,IOCL;NMDC,IOCL-110172;NMDC-410190,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-INSTRU-205218-001
cd4ada84-f235-5f0e-a385-6a749316b44f,PURCHASE_DORMANCY_SIGNAL,CMM-INSTRU-22FF74-001,Coal India;HPCL;NMDC;NTPC;ONGC;SAIL,CIL-400098;HPCL-120110;NMDC-410104;NTPC-200097;ONGC-100105;SAIL-300111,lifecycle_status_divergence,"active=5, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-INSTRU-22FF74-001
ee92a2ac-ef7b-5395-aae1-1d29d1791940,PURCHASE_DORMANCY_SIGNAL,CMM-INSTRU-472245-001,IOCL;NMDC;ONGC,IOCL-110145;NMDC-410171;ONGC-100164;ONGC-100175,lifecycle_status_divergence,"active=3, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-INSTRU-472245-001
584906bc-2e69-51d9-a559-68bf2eb744ff,PURCHASE_DORMANCY_SIGNAL,CMM-INSTRU-61E856-001,Coal India;IOCL;SAIL,CIL-400050;IOCL-110059;SAIL-300065,lifecycle_status_divergence,"active=1, inactive=1",has_inactive_and_active_members,Purchasing inactivity recorded for an item whose standardized engineering specification is actively consumed at another facility/CPSE.,STATUS_DIVERGENCE_CMM-INSTRU-61E856-001
