fact_id,source_cpse,material_code,material_description,cmm_code,material_category,material_type,unit_of_measure,plant,material_status,annual_consumption,last_purchase_date,manufacturer,manufacturer_part_no
a6d889e8-7ba9-585a-98f3-08c5bd291d03,SAIL,SAIL-300020,SPARE-TEMPERATURE TRANSMITTER Polycarbonate 0-100 bar,CMM-INSTRU-3688F6-001,Instrumentation,Temperature Transmitter,NOS,Rourkela Steel Plant,Active,6909,2024-06-14,ABB,ABB-TT-0-100bar-48
ef16be6e-1c5e-5206-a32a-f7df0c18b2c4,SAIL,SAIL-300021,SPARE-Seamless Pipe SS316L DN 100,CMM-PIPEF-814451-001,Pipes & Fittings,Seamless Pipe,MTR,Bokaro Steel Plant,Active,13017,2024-02-28,Jindal Pipes,JINPIP-SP-DN100-45
8db5aa41-abb9-5cd9-83e3-82ce14289c50,SAIL,SAIL-300022,IND.MECHANICAL SEAL 100 mm PTFE,CMM-SEALG-9F5E86-001,Seals,Mechanical Seal,NOS,Bokaro Steel Plant,Active,1263,2025-04-07,Chesterton,CHE-MS-100mm-28
c228a549-6e2d-5274-806b-b2137ba99638,SAIL,SAIL-300023,THRUST BEARING Stainless Steel 6208,CMM-BEARNG-A2CB3C-001,Bearings,Thrust Bearing,NOS,Durgapur Steel Plant,Active,9254,2024-07-18,NBC Bearings,NBCBEA-TB-6208-98
c4b41ba7-627c-561a-bbc0-63810d32b3a0,SAIL,SAIL-300024,SPARE-Socket Head Screw M16 x 65 Carbon Steel,CMM-FASTNR-A2AB0B-001,Fasteners,Socket Head Screw,NOS,Bokaro Steel Plant,Active,11750,2024-03-21,Precision Fasteners,PREFAS-SHS-M16x65-51
ac57e2b5-42ed-5e62-8a68-ec2b949cd55f,SAIL,SAIL-300025,IND.FLANGE Alloy Steel DN 150,CMM-PIPEF-AAC4DA-001,Pipes & Fittings,Flange,MTR,Rourkela Steel Plant,Slow-Moving,5450,2024-11-05,Tata Steel,TATSTE-F-DN150-01
370b8cca-66ca-51d2-9559-cf17f4cfa346,SAIL,SAIL-300026,"DISTRIBUTION TRANSFORMER, Aluminium, SIZE 1C x 300 sq mm",CMM-ELECTR-941023-001,Electrical,Distribution Transformer,MTR,Rourkela Steel Plant,Slow-Moving,315,2024-09-24,Crompton Greaves,CROGRE-DT-1Cx300sqmm-48
dd7f2c34-17cf-56c4-a0b2-0688f1e7c013,SAIL,SAIL-300027,6408 Needle Bearing - Chrome Steel,CMM-BEARNG-89DC5A-001,Bearings,Needle Bearing,NOS,Bhilai Steel Plant,Slow-Moving,252,2024-10-25,Timken,TIM-NB-6408-12
6cc63087-a83d-51bc-9f62-7704f6d88c96,SAIL,SAIL-300028,"STORES ITEM Spiral Wound Gasket, PTFE, SIZE 2 in",CMM-SEALG-C65128-001,Seals,Spiral Wound Gasket,NOS,Rourkela Steel Plant,Active,4823,2025-12-10,Flowserve,FLO-SWG-2in-76
0072c161-e2d0-5b4f-a9f4-02049f4fcf89,SAIL,SAIL-300029,Pressure Gauge 0-500 Deg C Polycarbonate,CMM-INSTRU-58342A-001,Instrumentation,Pressure Gauge,NOS,Rourkela Steel Plant,Active,10618,2025-11-24,Emerson,EME-PG-0-500DegC-85
0b5c2698-7028-5416-b591-770815fdafe8,SAIL,SAIL-300030,STORES ITEM 22208 BRG ROLLER - Chrome Steel,CMM-BEARNG-39C22B-001,Bearings,Roller Bearing,NOS,Rourkela Steel Plant,Active,10065,2025-02-05,FAG,FAG-RB-22208-59
ea4663bd-ecfb-5e3e-af65-b195ac527f6e,SAIL,SAIL-300031,"SPARE-SUBMERSIBLE PUMP, SS316, SIZE DN 100",CMM-PUMP-257C0D-001,Pumps,Submersible Pump,SET,Rourkela Steel Plant,Active,13845,2025-04-06,WPIL,WPI-SP-DN100-72
e7007b6e-3c09-5113-b5b9-c667f2df1a6d,SAIL,SAIL-300032,STORES ITEM Thrust Bearing 22208 Stainless Steel,CMM-BEARNG-52104E-001,Bearings,Thrust Bearing,NOS,Bokaro Steel Plant,Slow-Moving,3932,2024-08-02,SKF,SKF-TB-22208-34
18162f89-db24-5fbc-93c9-b7d004f49ee2,SAIL,SAIL-300033,"IND.THRUST BEARING, AISI 52100, SIZE 6304",CMM-BEARNG-67CA99-001,Bearings,Thrust Bearing,NOS,Durgapur Steel Plant,Active,9278,2024-01-09,SKF,SKF-TB-6304-39
7c8868ee-00e1-5443-b77b-5b5aea4ea6dc,SAIL,SAIL-300034,Flow Meter 4-20 mA SS316,CMM-INSTRU-1E073D-001,Instrumentation,Flow Meter,NOS,Bhilai Steel Plant,Obsolete,6570,2025-06-02,Emerson,EME-FM-4-20mA-02
8dc44fb5-2a13-52eb-81dc-bbb9eae40b7a,SAIL,SAIL-300035,Elbow 90 Deg 6 in ASTM A106 Gr B,CMM-PIPEF-F76C77-001,Pipes & Fittings,Elbow 90 Deg,MTR,Bhilai Steel Plant,Active,13228,2025-06-12,ISMT,ISM-E9D-6in-74
567bdf93-17fd-5cd5-9800-435287d7ace8,SAIL,SAIL-300036,IND.RECIPROCATING PUMP 2 in x 1.5 in Carbon Steel,CMM-PUMP-71A39E-001,Pumps,Reciprocating Pump,SET,Durgapur Steel Plant,Obsolete,2280,2025-08-21,Kirloskar,KIR-RP-2inx1.5in-41
e70f7101-ef6e-57f9-a8e6-31b481f07d7e,SAIL,SAIL-300037,SPIRAL WOUND GASKET NBR 50 mm,CMM-SEALG-66D3AC-001,Seals,Spiral Wound Gasket,KG,Bokaro Steel Plant,Active,9317,2025-05-29,Flowserve,FLO-SWG-50mm-92
b50b89d1-36fc-5a75-9aa9-363e40c82498,SAIL,SAIL-300038,"IND.Reciprocating Pump, Cast Iron, SIZE 2 in x 1.5 in",CMM-PUMP-DB6C55-001,Pumps,Reciprocating Pump,SET,Bokaro Steel Plant,Active,1392,2025-04-29,Kirloskar,KIR-RP-2inx1.5in-26
d40f5a80-420f-5189-9aec-e21bd29a5bb0,SAIL,SAIL-300039,SPARE-6408 BALL BRG - Chrome Steel,CMM-BEARNG-87EFE4-001,Bearings,Ball Bearing,NOS,Rourkela Steel Plant,Slow-Moving,9961,2025-10-23,NBC Bearings,NBCBEA-BB-6408-18
ef81c42b-320d-53ac-bec0-3bbaf9e2ef18,SAIL,SAIL-300040,IND.30205 Ball Bearing - Stainless Steel,CMM-BEARNG-491461-001,Bearings,Ball Bearing,NOS,Rourkela Steel Plant,Active,5054,2025-12-30,Timken,TIM-BB-30205-83
e5a81ce5-4c26-5cb3-a8a2-005f60a11f09,SAIL,SAIL-300041,"SPARE-RTD Sensor, SS316, SIZE 1/2 in NPT",CMM-INSTRU-E82054-001,Instrumentation,RTD Sensor,NOS,Durgapur Steel Plant,Slow-Moving,5081,2025-03-06,ABB,ABB-RS-1-2inNPT-84
fe5c9f85-b436-5439-96b8-c0add4e3b430,SAIL,SAIL-300042,"IND.Distribution Transformer, XLPE Insulated, SIZE 1C x 300 sq mm",CMM-ELECTR-8C5683-001,Electrical,Distribution Transformer,MTR,Bhilai Steel Plant,Active,12560,2024-03-31,Siemens,SIE-DT-1Cx300sqmm-58
5d5821b4-3213-5dc8-896a-56ca0d69e516,SAIL,SAIL-300043,DISTRIBUTION TRANSFORMER 415V 100A Copper,CMM-ELECTR-2DB37C-001,Electrical,Distribution Transformer,MTR,Rourkela Steel Plant,Slow-Moving,14467,2024-05-13,Havells,HAV-DT-415V100A-79
e2dcb7fa-c881-50ea-9046-94d4747f5e15,SAIL,SAIL-300044,NEEDLE BEARING Chrome Steel 6408,CMM-BEARNG-FF170C-001,Bearings,Needle Bearing,NOS,Bhilai Steel Plant,Active,1994,2025-05-24,NBC Bearings,NBCBEA-NB-6408-59
32f070b7-0d2c-5c5f-a89d-3986b5b65818,SAIL,SAIL-300045,SPARE-Flange Alloy Steel DN 50,CMM-PIPEF-7A5764-001,Pipes & Fittings,Flange,MTR,Durgapur Steel Plant,Active,11234,2024-03-17,Jindal Pipes,JINPIP-F-DN50-97
2f0243e6-da49-556d-be9f-4a236c2a1dfb,SAIL,SAIL-300046,SPARE-Hex Nut SS304 M10 x 40,CMM-FASTNR-459DCA-001,Fasteners,Hex Nut,NOS,Bokaro Steel Plant,Active,10572,2025-09-20,GKW,GKW-HN-M10x40-72
dee16148-f287-57a6-a408-54f53ed416d6,SAIL,SAIL-300047,IND.3 in x 2 in PUMP CENTRIF - Duplex Steel,CMM-PUMP-82AEB3-001,Pumps,Centrifugal Pump,SET,Bokaro Steel Plant,Active,1622,2024-06-20,WPIL,WPI-CP-3inx2in-63
d3256b04-70b7-5c19-9653-ec21961ded68,SAIL,SAIL-300048,"OIL SEAL, NBR, SIZE 2 in",CMM-SEALG-ACB3E9-001,Seals,Oil Seal,NOS,Rourkela Steel Plant,Slow-Moving,3846,2024-03-05,Flowserve,FLO-OS-2in-95
2a386c1c-f2a7-55c9-b42c-d22a25f49d77,SAIL,SAIL-300049,SPARE-EQUAL TEE 6 in IS 2062,CMM-PIPEF-AE5889-001,Pipes & Fittings,Equal Tee,MTR,Bhilai Steel Plant,Active,7894,2025-05-05,Maharashtra Seamless,MAHSEA-ET-6in-85
e48f54a2-adfc-5ccb-9fae-cf41f2768e55,SAIL,SAIL-300050,Oil Seal 2 in Viton,CMM-SEALG-18752C-001,Seals,Oil Seal,KG,Durgapur Steel Plant,Slow-Moving,6614,2025-09-20,Flowserve,FLO-OS-2in-29
3d546d7f-1295-5130-8947-602706077db2,SAIL,SAIL-300051,"Welded Pipe, IS 2062, SIZE DN 80",CMM-PIPEF-886747-001,Pipes & Fittings,Welded Pipe,MTR,Durgapur Steel Plant,Active,6668,2025-08-11,ISMT,ISM-WP-DN80-45
f7260299-62d2-57d9-a64e-395b5b898ca9,SAIL,SAIL-300052,6 in Reducer - SS316L,CMM-PIPEF-3C5B7C-001,Pipes & Fittings,Reducer,MTR,Rourkela Steel Plant,Active,1797,2024-05-02,Tata Steel,TATSTE-R-6in-30
5b19cdf6-a4cc-5a73-aa9a-293ac1a26314,SAIL,SAIL-300053,FLANGE Alloy Steel DN 100,CMM-PIPEF-49C4F4-001,Pipes & Fittings,Flange,MTR,Durgapur Steel Plant,Active,187,2024-01-13,Tata Steel,TATSTE-F-DN100-51
e92e20c6-2a2f-5bf0-9579-7911b67d3d41,SAIL,SAIL-300054,SPARE-4C x 25 sq mm INDUCTION MOTOR - Aluminium,CMM-ELECTR-C2208E-001,Electrical,Induction Motor,MTR,Durgapur Steel Plant,Active,9230,2025-07-24,BHEL,BHE-IM-4Cx25sqmm-61
c10f7ffe-205d-5147-8c40-152569c83c0a,SAIL,SAIL-300055,RTD SENSOR 1/2 in NPT Polycarbonate,CMM-INSTRU-014C39-001,Instrumentation,RTD Sensor,NOS,Rourkela Steel Plant,Active,8109,2025-05-03,ABB,ABB-RS-1-2inNPT-45
4cc3ff83-ad9c-5889-8644-5d1319ad1c14,SAIL,SAIL-300056,Distribution Transformer 4C x 25 sq mm Aluminium,CMM-ELECTR-47E8A6-001,Electrical,Distribution Transformer,MTR,Bokaro Steel Plant,Active,2176,2024-07-01,BHEL,BHE-DT-4Cx25sqmm-83
6530acc3-dd67-5f27-9b56-101b7e816841,SAIL,SAIL-300057,50 mm RUBBER GASKET - NBR,CMM-SEALG-C5D451-001,Seals,Rubber Gasket,NOS,Bhilai Steel Plant,Active,8797,2025-09-06,Sealol,SEA-RG-50mm-22
148fb4dc-0981-592a-afe3-4bbdad8329cd,SAIL,SAIL-300058,SPARE-GLOBE VALVE ASTM A216 WCB 2 in,CMM-VALVE-989A61-001,Valves,Globe Valve,NOS,Bokaro Steel Plant,Active,14268,2024-05-03,Audco,AUD-GV-2in-11
d4dbe320-9ca3-5022-aa0e-ca27ec473389,SAIL,SAIL-300059,"STORES ITEM VERTICAL TURBINE PUMP, Carbon Steel, SIZE 2 in x 1.5 in",CMM-PUMP-7D55C9-001,Pumps,Vertical Turbine Pump,SET,Bhilai Steel Plant,Active,1402,2025-05-02,KSB,KSB-VTP-2inx1.5in-29
ba01e0b6-a0a7-50da-b60e-91974f07dcaf,SAIL,SAIL-300060,"SPARE-Flat Washer, Grade 10.9, SIZE M12 x 50",CMM-FASTNR-EF8E28-001,Fasteners,Flat Washer,NOS,Bhilai Steel Plant,Slow-Moving,10174,2024-10-04,Unbrako,UNB-FW-M12x50-33
20349f55-4cca-5038-9c1e-80f49bfee58e,SAIL,SAIL-300061,DN 100 Check Valve - ASTM A216 WCB,CMM-VALVE-4BBEE1-001,Valves,Check Valve,NOS,Durgapur Steel Plant,Slow-Moving,10302,2024-09-20,KSB,KSB-CV-DN100-46
dbcc1914-f1fb-5baa-984a-13bdfb252781,SAIL,SAIL-300062,IND.4-20 mA Pressure Gauge - Brass,CMM-INSTRU-FECC9D-001,Instrumentation,Pressure Gauge,NOS,Rourkela Steel Plant,Active,14773,2025-06-20,Yokogawa,YOK-PG-4-20mA-84
fdd46ea7-719a-5666-aa8d-5bd44113f768,SAIL,SAIL-300063,IND.Equal Tee ASTM A106 Gr B DN 150,CMM-PIPEF-3BAF8F-001,Pipes & Fittings,Equal Tee,MTR,Bhilai Steel Plant,Active,7289,2024-03-22,Tata Steel,TATSTE-ET-DN150-78
f5cf097d-ed03-58de-80f9-c6cb7c8170ac,SAIL,SAIL-300064,STORES ITEM Switchgear Panel 4C x 25 sq mm XLPE Insulated,CMM-ELECTR-CE652D-001,Electrical,Switchgear Panel,MTR,Rourkela Steel Plant,Slow-Moving,3446,2025-09-22,BHEL,BHE-SP-4Cx25sqmm-01
5884fbc8-22a0-5afb-8f47-f84302f9eb3e,SAIL,SAIL-300065,SPARE-LEVEL TRANSMITTER Brass 1/2 in NPT,CMM-INSTRU-61E856-001,Instrumentation,Level Transmitter,NOS,Bhilai Steel Plant,Slow-Moving,13112,2024-02-06,Yokogawa,YOK-LT-1-2inNPT-23
aa51c32a-ba3c-57dc-b459-943985a2b53e,SAIL,SAIL-300066,IND.Reducer 2 in Alloy Steel,CMM-PIPEF-EB17F7-001,Pipes & Fittings,Reducer,MTR,Durgapur Steel Plant,Active,11742,2025-06-18,ISMT,ISM-R-2in-19
e7278a9e-4d36-5e83-bf22-eb8645b7df5b,SAIL,SAIL-300067,Needle Bearing Chrome Steel 6408,CMM-BEARNG-FF170C-001,Bearings,Needle Bearing,NOS,Bokaro Steel Plant,Slow-Moving,7182,2025-08-03,SKF,SKF-NB-6408-09
39bc3729-b6de-5a44-b683-6c8538402eef,SAIL,SAIL-300068,IND.415V 100A XLPE CABLE - XLPE Insulated,CMM-ELECTR-4D158E-001,Electrical,XLPE Cable,MTR,Rourkela Steel Plant,Slow-Moving,3919,2025-05-11,Siemens,SIE-XC-415V100A-85
36d56a5e-b4ce-5e9e-8f8d-d9943acb9f79,SAIL,SAIL-300069,IND.M10 x 40 SOCKET HEAD SCREW - Grade B7,CMM-FASTNR-A82C5B-001,Fasteners,Socket Head Screw,NOS,Rourkela Steel Plant,Active,11073,2024-01-09,Sundram Fasteners,SUNFAS-SHS-M10x40-94
a8ed0c35-16ad-5616-a905-c9637da75d69,SAIL,SAIL-300070,STORES ITEM 0-100 bar Temperature Transmitter - Brass,CMM-INSTRU-027BD0-001,Instrumentation,Temperature Transmitter,NOS,Bhilai Steel Plant,Active,2943,2025-07-21,Yokogawa,YOK-TT-0-100bar-47
4c35b5a1-07b0-53c4-9ba0-ee52d15a6af4,SAIL,SAIL-300071,Centrifugal Pump DN 100 Carbon Steel,CMM-PUMP-ED0D84-001,Pumps,Centrifugal Pump,SET,Rourkela Steel Plant,Active,1510,2025-12-24,WPIL,WPI-CP-DN100-03
d449ece3-57e8-5dee-adb6-caeee2ec06b0,SAIL,SAIL-300072,"INDUCTION MOTOR, XLPE Insulated, SIZE 4C x 25 sq mm",CMM-ELECTR-43E6A3-001,Electrical,Induction Motor,MTR,Bokaro Steel Plant,Active,2494,2025-12-02,Siemens,SIE-IM-4Cx25sqmm-99
a02f08bc-e2a9-54d0-b82a-083763668b7c,SAIL,SAIL-300073,"SPARE-GLOBE VALVE, LCB, SIZE 2 in",CMM-VALVE-C12B9C-001,Valves,Globe Valve,NOS,Rourkela Steel Plant,Active,8895,2024-06-15,L&T Valves,L&TVAL-GV-2in-72
0e41dae9-c3cd-5754-8247-6cd510b0c93d,SAIL,SAIL-300074,3C x 95 sq mm DISTRIBUTION TRANSFORMER - XLPE Insulated,CMM-ELECTR-45EFBF-001,Electrical,Distribution Transformer,MTR,Bhilai Steel Plant,Active,9316,2025-03-22,Havells,HAV-DT-3Cx95sqmm-16
40159ce7-655e-5c0b-8fa6-8ae2c786518f,SAIL,SAIL-300075,"Welded Pipe, IS 2062, SIZE DN 100",CMM-PIPEF-CA4F29-001,Pipes & Fittings,Welded Pipe,MTR,Rourkela Steel Plant,Active,14344,2024-11-19,Tata Steel,TATSTE-WP-DN100-99
290be264-ea74-593d-9486-5d97cf78a50e,SAIL,SAIL-300076,Mechanical Seal NBR 2 in,CMM-SEALG-E00177-001,Seals,Mechanical Seal,NOS,Durgapur Steel Plant,Active,14064,2025-03-14,Flowserve,FLO-MS-2in-88
c5527e89-72e4-5c92-bc7e-1cc17876a58c,SAIL,SAIL-300077,IND.30205 BALL BRG - Stainless Steel,CMM-BEARNG-491461-001,Bearings,Ball Bearing,NOS,Bhilai Steel Plant,Active,1628,2024-03-19,SKF,SKF-BB-30205-23
fb82ded6-02a2-539d-ab45-46cbc9f9def6,SAIL,SAIL-300078,IND.RUBBER GASKET 100 mm NBR,CMM-SEALG-E0C6E5-001,Seals,Rubber Gasket,NOS,Bhilai Steel Plant,Active,662,2025-04-16,Flowserve,FLO-RG-100mm-40
11f903b8-b7f3-501f-86d5-ce6072f0d7cc,SAIL,SAIL-300079,0-500 Deg C Flow Meter - SS316,CMM-INSTRU-21D516-001,Instrumentation,Flow Meter,NOS,Bokaro Steel Plant,Active,9330,2025-06-27,Honeywell,HON-FM-0-500DegC-29
ee99707a-8a12-52c5-a239-590df0b3030f,SAIL,SAIL-300080,"IND.Hex Nut, Carbon Steel, SIZE M20 x 80",CMM-FASTNR-7426EC-001,Fasteners,Hex Nut,NOS,Bokaro Steel Plant,Active,14171,2024-09-29,Precision Fasteners,PREFAS-HN-M20x80-87
7e5ca8ba-789a-5844-858a-8492865a2da6,SAIL,SAIL-300081,SPARE-3C x 95 sq mm SWITCHGEAR PANEL - Copper,CMM-ELECTR-65A8AE-001,Electrical,Switchgear Panel,MTR,Durgapur Steel Plant,Active,12527,2024-09-27,ABB,ABB-SP-3Cx95sqmm-96
7165aee4-8365-5215-ac09-69b5c4aa5697,SAIL,SAIL-300082,Centrifugal Pump Carbon Steel DN 80,CMM-PUMP-9080C7-001,Pumps,Centrifugal Pump,SET,Bokaro Steel Plant,Obsolete,13953,2025-05-22,KSB,KSB-CP-DN80-07
cb730788-6d1a-554e-baf3-2d7bbaea7430,SAIL,SAIL-300083,"IND.SPIRAL WOUND GASKET, Viton, SIZE 50 mm",CMM-SEALG-AB281C-001,Seals,Spiral Wound Gasket,NOS,Durgapur Steel Plant,Active,9974,2025-05-18,Flowserve,FLO-SWG-50mm-89
5137b59b-598b-51e9-8780-305efc77744e,SAIL,SAIL-300084,SPARE-415V 100A CIRCUIT BREAKER - XLPE Insulated,CMM-ELECTR-9FEFD2-001,Electrical,Circuit Breaker,MTR,Durgapur Steel Plant,Active,4633,2025-06-24,ABB,ABB-CB-415V100A-54
6aa0f7f8-a331-5cb9-b3ce-e88bee46aa73,SAIL,SAIL-300085,XLPE Cable Copper 3C x 95 sq mm,CMM-ELECTR-266707-001,Electrical,XLPE Cable,MTR,Bokaro Steel Plant,Slow-Moving,10981,2025-04-04,BHEL,BHE-XC-3Cx95sqmm-61
31b248a8-3652-5250-9714-e51814362a54,SAIL,SAIL-300086,"FLANGE, SS316L, SIZE DN 80",CMM-PIPEF-A6DA56-001,Pipes & Fittings,Flange,MTR,Durgapur Steel Plant,Slow-Moving,2382,2025-01-17,Jindal Pipes,JINPIP-F-DN80-73
17117452-6a81-57db-9fe1-3f4d41577a66,SAIL,SAIL-300087,IND.2 in x 1.5 in Centrifugal Pump - Carbon Steel,CMM-PUMP-CF08C1-001,Pumps,Centrifugal Pump,SET,Bhilai Steel Plant,Obsolete,14066,2024-08-21,WPIL,WPI-CP-2inx1.5in-76
5043246c-fac4-57c6-a862-a070acf6fd2c,SAIL,SAIL-300088,0-100 bar TEMPERATURE TRANSMITTER - SS316,CMM-INSTRU-2B591E-001,Instrumentation,Temperature Transmitter,NOS,Durgapur Steel Plant,Active,1819,2024-04-15,Yokogawa,YOK-TT-0-100bar-84
b6ec5c84-8f95-56d5-bb1d-ec5df3cdc431,SAIL,SAIL-300089,DN 150 BV - ASTM A351 CF8M,CMM-VALVE-6D7FC6-001,Valves,Ball Valve,NOS,Durgapur Steel Plant,Active,7710,2025-03-18,Fouress,FOU-BV-DN150-30
8f36b991-3666-56b1-8f51-428dc8fb0aa5,SAIL,SAIL-300090,"IND.Vertical Turbine Pump, Carbon Steel, SIZE 3 in x 2 in",CMM-PUMP-9ED4F4-001,Pumps,Vertical Turbine Pump,SET,Durgapur Steel Plant,Obsolete,5460,2025-08-04,WPIL,WPI-VTP-3inx2in-42
c70ac1af-7676-56bd-abdf-591b9db73634,SAIL,SAIL-300091,IND.4-20 mA Level Transmitter - Brass,CMM-INSTRU-F3707C-001,Instrumentation,Level Transmitter,NOS,Bhilai Steel Plant,Slow-Moving,3326,2024-04-03,Honeywell,HON-LT-4-20mA-07
42e47889-a1a5-5240-b078-1299d2e28090,SAIL,SAIL-300092,"CHECK VALVE, ASTM A216 WCB, SIZE DN 50",CMM-VALVE-66AEAC-001,Valves,Check Valve,NOS,Rourkela Steel Plant,Active,1602,2025-09-06,L&T Valves,L&TVAL-CV-DN50-53
5fcff95c-ce65-5a0e-bb56-4fb4ca1a76b2,SAIL,SAIL-300093,Induction Motor Aluminium 4C x 25 sq mm,CMM-ELECTR-1643F5-001,Electrical,Induction Motor,MTR,Rourkela Steel Plant,Slow-Moving,5435,2024-05-17,Havells,HAV-IM-4Cx25sqmm-83
21741784-6af1-5606-b4ed-d0ad6dd76154,SAIL,SAIL-300094,IND.Equal Tee DN 150 Alloy Steel,CMM-PIPEF-100E96-001,Pipes & Fittings,Equal Tee,MTR,Rourkela Steel Plant,Active,9042,2024-07-28,ISMT,ISM-ET-DN150-07
ba163651-bdfd-5e7d-8ece-b29ae1deb527,SAIL,SAIL-300095,SPARE-Thrust Bearing AISI 52100 6304,CMM-BEARNG-67CA99-001,Bearings,Thrust Bearing,NOS,Durgapur Steel Plant,Obsolete,2464,2024-09-17,FAG,FAG-TB-6304-81
fbd20b8f-36ef-5292-898f-89fe7d8d5386,SAIL,SAIL-300096,VERTICAL TURBINE PUMP 2 in x 1.5 in SS316,CMM-PUMP-FC6AAF-001,Pumps,Vertical Turbine Pump,SET,Rourkela Steel Plant,Slow-Moving,2771,2024-03-22,WPIL,WPI-VTP-2inx1.5in-34
2f0e5a8e-6992-5f5a-abe2-dde2f4487cf3,SAIL,SAIL-300097,STORES ITEM Switchgear Panel XLPE Insulated 3C x 95 sq mm,CMM-ELECTR-6BCE45-001,Electrical,Switchgear Panel,MTR,Durgapur Steel Plant,Active,4693,2024-05-29,ABB,ABB-SP-3Cx95sqmm-19
5a8873eb-cdb1-59d7-9f61-d33acd271127,SAIL,SAIL-300098,BOLT HEX Grade B7 M20 x 80,CMM-FASTNR-B810F4-001,Fasteners,Hex Bolt,NOS,Durgapur Steel Plant,Slow-Moving,10704,2025-01-26,Precision Fasteners,PREFAS-HB-M20x80-89
585967d0-35fb-5c94-a9d5-3b5b1a184b68,SAIL,SAIL-300099,"PUMP CENTRIF, Carbon Steel, SIZE DN 100",CMM-PUMP-BA45D5-001,Pumps,Centrifugal Pump,SET,Durgapur Steel Plant,Active,8560,2024-10-27,KSB,KSB-CP-DN100-47
1a1fb5f8-3039-59e0-8aff-3d6f48fefdae,SAIL,SAIL-300100,DN 80 VERTICAL TURBINE PUMP - Duplex Steel,CMM-PUMP-13DAB4-001,Pumps,Vertical Turbine Pump,SET,Bhilai Steel Plant,Slow-Moving,14228,2024-10-15,Mather+Platt,MAT-VTP-DN80-23
637c174e-7e33-50c7-85ea-8ec776f02201,SAIL,SAIL-300101,"IND.REDUCER, IS 2062, SIZE DN 80",CMM-PIPEF-D67C66-001,Pipes & Fittings,Reducer,MTR,Durgapur Steel Plant,Active,6063,2024-05-16,ISMT,ISM-R-DN80-32
4e5271d2-b355-5ae3-bf57-0f51498c4954,SAIL,SAIL-300102,M10 x 40 Hex Nut - Grade 10.9,CMM-FASTNR-39EA95-001,Fasteners,Hex Nut,KG,Bhilai Steel Plant,Active,7784,2024-10-13,GKW,GKW-HN-M10x40-24
ce2c00df-9bbb-5692-972e-53322de95bb4,SAIL,SAIL-300103,RTD Sensor 1/2 in NPT Brass,CMM-INSTRU-C4873D-001,Instrumentation,RTD Sensor,NOS,Bhilai Steel Plant,Active,5742,2025-10-09,Yokogawa,YOK-RS-1-2inNPT-83
d9be83ef-a985-59c1-a5be-516af72693ed,SAIL,SAIL-300104,IND.CONTROL VALVE SS316 4 in,CMM-VALVE-DBB44B-001,Valves,Control Valve,NOS,Rourkela Steel Plant,Active,3023,2025-04-15,L&T Valves,L&TVAL-CV-4in-94
66f2c9b4-1d80-5d43-8dec-c717c23e1447,SAIL,SAIL-300105,RTD SENSOR SS316 4-20 mA,CMM-INSTRU-7A3205-001,Instrumentation,RTD Sensor,NOS,Bhilai Steel Plant,Active,14994,2024-08-17,Honeywell,HON-RS-4-20mA-06
17435884-faee-5c02-b73a-1d49745843f5,SAIL,SAIL-300106,SPARE-ANCHOR BOLT M20 x 80 SS304,CMM-FASTNR-79903B-001,Fasteners,Anchor Bolt,NOS,Rourkela Steel Plant,Slow-Moving,10908,2025-08-18,Precision Fasteners,PREFAS-AB-M20x80-49
af48f35e-9106-5f68-8507-1e2021fd699b,SAIL,SAIL-300107,SPARE-NEEDLE BEARING Chrome Steel 6208,CMM-BEARNG-17B18A-001,Bearings,Needle Bearing,NOS,Bhilai Steel Plant,Slow-Moving,2750,2024-02-25,FAG,FAG-NB-6208-89
a460efc5-02fd-55c6-b83c-ddc85f62c100,SAIL,SAIL-300108,"Induction Motor, Aluminium, SIZE 3C x 95 sq mm",CMM-ELECTR-9C93DB-001,Electrical,Induction Motor,MTR,Bhilai Steel Plant,Active,580,2024-09-03,Siemens,SIE-IM-3Cx95sqmm-97
806b07cf-e189-5574-8d74-b3e459435ba0,SAIL,SAIL-300109,SPARE-Temperature Transmitter Brass 0-100 bar,CMM-INSTRU-027BD0-001,Instrumentation,Temperature Transmitter,NOS,Bokaro Steel Plant,Active,2601,2025-04-26,Yokogawa,YOK-TT-0-100bar-28
6c9c49c6-b8b9-5e31-b97e-9a5129acce1d,SAIL,SAIL-300110,"SPARE-Rubber Gasket, PTFE, SIZE 2 in",CMM-SEALG-66F853-001,Seals,Rubber Gasket,NOS,Rourkela Steel Plant,Obsolete,11185,2025-08-13,Sealol,SEA-RG-2in-77
5aabf5a6-f44c-55a1-8f76-19f41c3aafd8,SAIL,SAIL-300111,"STORES ITEM Pressure Gauge, Brass, SIZE 0-100 bar",CMM-INSTRU-22FF74-001,Instrumentation,Pressure Gauge,NOS,Rourkela Steel Plant,Active,13176,2024-05-09,ABB,ABB-PG-0-100bar-52
0934aaaa-4b80-5aca-ab0b-fdd0deeac83a,SAIL,SAIL-300112,STORES ITEM O-Ring PTFE 65 mm,CMM-SEALG-F01715-001,Seals,O-Ring,NOS,Bokaro Steel Plant,Slow-Moving,10430,2025-04-06,Flowserve,FLO-O-65mm-81
